surface_area_m2,rooms,bedrooms,bathrooms,floor_level,has_elevator,year_built,has_parking,has_terrace,has_garden,has_pool,price_tnd,city_encoded,neighborhood_encoded,building_type_encoded,price_per_m2,rooms_per_surface
121.36278161802896,1,1,1,1,0,1983,0,1,1,0,261000,4,0,0,2150.5769439386954,0.008239758405895385
149.67144444242686,4,3,1,5,0,1985,0,1,1,0,357000,7,7,0,2385.224525158671,0.02672520476368259
123.66683723890684,4,3,1,1,0,2002,0,1,1,0,782000,1,2,3,6323.441412909158,0.03234496886398547
192.9833616652132,4,3,1,5,0,2012,1,1,1,0,1336000,11,7,3,6922.876606936134,0.020727175469868665
108.0369897665272,4,2,1,4,1,2013,1,0,1,0,653000,3,0,3,6044.226161902164,0.03702435627505154
68.9468500896572,3,1,1,4,1,1994,1,0,0,0,224000,10,0,2,3248.879386204222,0.043511777493806546
145.27789266075038,4,2,1,1,0,1970,1,0,0,0,392000,1,0,3,2698.277024952375,0.027533439030126273
123.46839165150465,1,1,1,5,1,1984,0,0,1,0,580000,4,1,3,4697.558559255209,0.008099238895267601
68.51900629143684,1,1,1,4,1,1979,1,0,0,0,312000,7,2,7,4553.481097973719,0.014594490698633717
88.07378060227907,3,1,1,5,1,2025,1,1,1,0,417000,8,0,4,4734.666743591672,0.034062350673321376
79.11479240069636,6,4,2,3,1,1962,1,0,0,0,250000,9,5,4,3159.965316395111,0.07583916759348266
232.91332466446116,2,1,1,4,1,2022,1,1,1,0,968000,14,4,2,4156.052477437764,0.008586885283962321
106.00377288389964,2,1,1,0,0,1971,1,1,0,0,681000,11,2,1,6424.299640220009,0.01886725298155656
116.66722618887552,4,3,1,0,0,1984,0,0,0,0,288000,7,3,3,2468.5595895950205,0.034285549855486395
121.58797282907254,3,1,1,3,1,1967,0,1,1,0,150000,2,4,1,1233.674651446561,0.02467349302893122
177.2339672815094,1,1,1,0,0,1993,1,1,0,0,617000,7,7,5,3481.273987508211,0.005642259299040861
164.91797841734927,5,3,2,1,0,1969,0,1,1,0,493000,8,6,4,2989.3648026195833,0.030318101446446078
112.59032293087424,2,1,1,2,0,2007,1,1,0,0,467000,14,7,0,4147.780980135553,0.017763515974884597
111.41631730376083,5,4,2,3,1,1962,1,0,1,0,706000,14,5,7,6336.59428964243,0.04487673009661778
92.57893572715308,3,1,1,1,0,1987,1,1,1,0,521000,4,5,3,5627.630042491323,0.03240477951530513
118.78007163819215,1,1,1,1,0,1973,1,0,1,0,187000,14,4,6,1574.3381648194986,0.00841892066748395
206.37760213103408,4,2,1,1,0,1984,1,0,0,0,181000,2,0,3,877.0331573339957,0.0193819482283756
82.53063000275657,3,2,1,1,0,2010,1,1,1,0,297000,10,0,4,3598.663914113827,0.03635014054660431
186.84845367779803,3,2,1,4,0,1968,1,1,1,0,1256000,4,3,4,6722.025123985504,0.016055792493595948
29.812475795375192,3,2,1,1,0,2010,1,0,1,0,220000,8,4,3,7379.460917973427,0.10062901251781946
113.10184506284205,3,2,1,2,0,1963,0,1,1,0,679000,3,7,1,6003.438755775661,0.026524766225812933
148.61926161539515,2,1,1,2,0,1975,0,1,0,0,268000,5,2,1,1803.265586755132,0.013457205871306955
20.0,1,1,1,0,0,2018,0,0,1,0,78000,2,4,1,3900.0,0.05
145.26685738236742,4,2,1,5,1,2016,0,1,0,0,547000,1,0,7,3765.4838127337034,0.027535530623281197
156.0613271874369,1,1,1,3,0,1990,0,1,1,0,193000,13,5,1,1236.6933145980365,0.006407737381336977
140.52786225206864,2,1,1,2,0,1988,0,1,1,0,526000,5,7,5,3743.0299697899018,0.014232053117071871
95.62858937450322,4,2,1,4,0,1966,0,0,0,0,180000,2,5,5,1882.2822879367093,0.04182849528748243
134.40798419824574,4,2,1,4,1,1971,0,1,0,0,682000,14,7,3,5074.103328520132,0.029760136824164996
139.27347379241218,3,2,1,3,1,1965,0,1,1,0,399000,9,7,0,2864.867150471967,0.021540354514826818
108.59971365951412,1,1,1,4,1,1991,0,1,0,0,224000,5,5,2,2062.6205397032,0.009208127409389286
153.17728092492175,1,1,1,1,0,1983,1,0,1,0,760000,6,5,4,4961.571294456559,0.006528383282179683
32.7717524050982,2,1,1,2,0,1962,0,0,1,0,557000,3,3,5,16996.34469084263,0.06102816765114051
209.3298511963348,2,1,1,5,1,2015,1,0,1,0,863000,8,2,1,4122.680043328242,0.009554299057539378
148.4092001670199,2,1,1,1,0,2013,1,0,1,0,558000,4,0,2,3759.874720516155,0.013476253478552526
247.01955488407168,3,2,1,4,0,1993,1,0,1,0,249000,2,3,6,1008.0173616896758,0.012144787490237058
162.1124117379892,4,2,1,1,0,2020,1,0,0,0,739000,6,0,5,4558.565208408554,0.024674236581372418
135.05179273361765,1,1,1,4,0,1996,0,0,1,0,920000,11,1,7,6812.201314607131,0.0074045666463121
137.0128661912134,4,3,1,0,0,2009,0,0,0,0,294000,12,0,3,2145.7838827318405,0.02919433854056926
99.89726072329825,1,1,1,5,0,1981,1,0,1,0,139000,5,2,6,1391.429544649988,0.010010284493884806
144.9842918069078,5,3,1,3,1,2017,1,1,1,0,802000,10,1,7,5531.6337377301215,0.03448649462425263
67.33468370772687,6,5,3,3,1,1983,0,0,1,0,358000,8,6,1,5316.7250559004015,0.08910712384190618
164.66466561238903,3,1,1,1,0,2001,0,1,1,0,489000,14,0,5,2969.6717154309067,0.018218844879944213
83.26171526296073,2,1,1,3,1,2007,1,0,0,0,320000,12,0,2,3843.302999336036,0.024020643745850227
146.01902075337392,3,1,1,5,1,1971,0,0,0,0,427000,12,5,2,2924.2765620323044,0.020545268585707058
104.97048626556912,6,3,2,0,0,1997,0,0,1,0,406000,5,3,1,3867.7538272314373,0.057158923555144396
145.86150251386934,5,2,1,1,0,1989,0,1,0,0,441000,10,2,1,3023.4159966785423,0.03427909293286329
89.60880536921879,1,1,1,0,0,1971,1,1,0,0,302000,7,2,4,3370.204510099841,0.011159617583112057
117.01728440039042,1,1,1,4,0,1966,0,1,0,0,326000,6,0,1,2785.9132235930806,0.008545746084641351
154.35335348180598,4,3,2,4,1,2022,1,0,1,0,350000,0,3,6,2267.524430826541,0.025914564923731898
158.37396722770654,3,2,1,3,0,1988,1,1,0,0,317000,13,6,4,2001.5915844567087,0.01894250710842311
176.26606529832196,1,1,1,2,0,2000,1,0,0,0,407000,10,5,2,2309.0093904982323,0.0056732417456959025
94.6332571760509,1,1,1,3,1,2017,0,1,1,0,443000,5,2,5,4681.229551000927,0.010567109595938887
66.50369772179303,1,1,1,2,0,2021,0,1,0,0,292000,4,5,3,4390.733297590949,0.015036757868462154
149.85362805056792,1,1,1,5,1,2005,0,0,0,0,758000,6,6,2,5058.269258213847,0.006673178440915366
174.2413870078054,4,2,1,0,0,2015,0,1,0,1,1009000,6,3,0,5790.817080415001,0.022956658396095148
142.40180980242522,2,1,1,0,0,2004,1,1,0,0,336000,7,0,7,2359.520573974318,0.014044765321275701
145.6924225652785,4,2,1,0,0,1981,1,0,1,0,711000,10,3,2,4880.14398745708,0.027455099788788073
93.6017557910931,4,2,1,3,1,1968,1,0,1,1,316000,6,0,6,3376.0050474402506,0.042734241106838614
158.8468351465758,3,1,1,0,0,2020,1,1,1,0,248000,2,4,2,1561.2523836005807,0.018886117543555413
155.7587195064029,3,2,1,0,0,1966,1,1,1,0,619000,4,1,0,3974.0953313021696,0.019260558956230224
31.15871692119876,1,1,1,1,0,2010,1,1,1,1,721000,4,3,7,23139.592102698854,0.032093747715255
176.71237854369392,3,1,1,4,0,1979,1,0,0,0,473000,14,4,2,2676.665912699749,0.016976739404015322
57.31553747686227,4,3,1,0,0,1967,0,0,1,0,175000,13,6,4,3053.2732955814263,0.06978910389900403
20.0,4,3,1,4,1,1974,1,0,0,0,218000,4,4,1,10900.0,0.2
35.0231780100026,1,1,1,3,1,2012,0,0,1,0,228000,8,4,5,6509.974621231783,0.02855252026856045
162.67209011985966,5,3,1,3,0,1966,1,1,0,0,352000,9,0,7,2163.8622811118994,0.03073668012943039
123.17700252511683,1,1,1,5,1,1980,0,0,1,0,824000,4,2,5,6689.560413941551,0.008118398560608678
121.00938809381124,3,1,1,3,1,2012,1,1,1,0,220000,5,6,6,1818.0407608494586,0.024791464920674435
156.97726035979696,3,2,1,2,0,1964,0,1,1,0,556000,8,7,1,3541.914279339759,0.019111048269818846
56.49256286979048,3,1,1,5,1,1980,1,0,1,0,179000,9,4,1,3168.558672272959,0.053104335289490934
145.9109475222706,2,1,1,0,0,2008,0,1,0,0,872000,6,1,5,5976.24794306065,0.013706990695093233
173.5289733789139,3,2,1,2,0,2006,0,1,1,0,1277000,11,7,2,7359.001641827109,0.01728817926819211
110.22636782070133,3,2,1,2,0,2024,1,1,1,0,396000,8,0,4,3592.6068129555865,0.027216718279966565
119.96968245638544,3,2,1,5,0,2023,1,1,0,0,268000,12,4,0,2233.8977190960763,0.02500631775107548
161.10330390162636,4,3,2,1,0,1960,1,1,1,0,664000,11,4,2,4121.579036054125,0.02482878937382003
107.51529137666031,2,1,1,3,1,1977,0,0,0,0,181000,5,4,2,1683.4814627986204,0.01860200511379691
144.44594224136753,1,1,1,4,1,1981,1,0,0,0,98000,0,4,6,678.4545033203017,0.006923005135921446
115.57278927084936,2,1,1,2,0,2026,0,1,0,0,843000,1,3,1,7294.10448011596,0.017305111459349844
74.61932333834592,5,4,1,0,0,1972,0,0,1,0,255000,2,1,5,3417.3453817552745,0.06700677219127989
20.0,6,4,2,1,0,2019,1,0,1,0,170000,0,3,6,8500.0,0.3
90.7189082417136,1,1,1,3,0,1963,0,0,0,0,232000,0,2,3,2557.3500000887766,0.011023060345210244
96.54351703379558,2,1,1,2,0,1965,1,0,1,0,308000,4,4,0,3190.2711799092936,0.02071604662278762
92.81965519534737,6,5,2,1,0,1982,0,0,0,0,743000,14,7,5,8004.770093535569,0.06464148123985655
119.63637025001468,1,1,1,0,0,1987,0,1,0,1,154000,2,0,7,1287.233971393253,0.008358662151904239
125.4541485174916,4,2,1,5,0,1963,0,0,0,0,286000,8,7,0,2279.7173579327596,0.031884158852206426
115.95375233590984,3,1,1,0,0,1999,0,0,1,0,1073000,11,1,4,9253.689323408826,0.025872383942429147
141.8563389865526,3,2,1,5,1,1969,1,0,0,1,690000,11,5,2,4864.07590192645,0.02114815609533239
63.97910405318054,2,1,1,5,1,2023,1,1,1,0,266000,7,0,5,4157.607455379434,0.03126020643142432
105.36572705123616,2,1,1,0,0,1978,1,1,0,0,235000,6,0,6,2230.326754028154,0.01898150428960131
177.7963900940643,5,4,2,3,0,2003,0,0,0,0,884000,6,6,3,4971.9794621944475,0.028122055781642803
176.14460616519625,4,2,1,3,0,2023,1,0,1,0,708000,11,5,0,4019.4248090458477,0.022708614740372023
129.3495104862332,3,1,1,4,0,1967,1,1,1,0,492000,12,0,5,3803.6479469503984,0.02319297528628292
197.2618856381843,1,1,1,0,0,2023,0,0,1,0,1392000,11,3,7,7056.6090124130305,0.005069403026158786
57.77567750555672,4,2,1,1,0,2013,0,1,1,0,310000,8,4,7,5365.579658848396,0.06923328592062447
55.57379318677721,2,1,1,3,1,1989,1,1,0,0,356000,8,2,3,6405.897089002445,0.03598818589327216
77.7597358909168,2,1,1,4,1,1996,1,0,1,0,447000,1,5,3,5748.47631461946,0.025720251966977453
35.87065563507163,2,1,1,1,0,1975,1,1,0,0,279000,4,6,0,7777.945372350953,0.05575588080538318
103.53012449188486,2,1,1,3,0,2011,1,1,1,0,913000,14,1,5,8818.689289527174,0.019318048827003668
55.70001467417532,1,1,1,2,0,2012,0,0,0,0,133000,7,0,4,2387.7911124081616,0.01795331663464783
155.72653455260843,3,1,1,3,0,2025,0,1,0,0,334000,4,0,0,2144.7854147628655,0.019264539653558673
120.9788381045086,5,3,1,5,0,2009,1,1,0,0,614000,4,3,0,5075.267787491816,0.0413295422434187
163.94819865353256,4,3,1,1,0,1999,1,0,1,0,652000,7,2,5,3976.86589639118,0.024397950284608467
104.11048930438446,5,3,2,3,1,2003,1,0,1,0,956000,11,1,4,9182.552174978007,0.0480259004967469
30.290406672528174,5,3,2,5,0,1983,1,0,0,0,461000,11,6,4,15219.34006974238,0.16506876431390868
140.8992317276648,1,1,1,2,0,2012,0,1,0,0,269000,0,4,7,1909.1658393136809,0.007097270778117773
199.8952930098204,2,1,1,4,1,2023,1,0,1,0,1533000,1,2,7,7669.014997390095,0.010005238091833131
127.71721163211706,3,1,1,1,0,1984,0,1,0,0,184000,13,4,2,1440.682877809787,0.0234893947468987
129.7538462711301,4,2,1,0,0,1996,1,1,1,0,695000,8,1,7,5356.2959401430535,0.03082760253319743
118.48736691372898,3,2,1,3,0,1978,0,0,1,0,248000,13,2,3,2093.050140784794,0.025319154928848318
114.50135629582591,2,1,1,5,1,2005,0,1,0,1,1311000,11,7,5,11449.646033998915,0.017467042004575006
160.21878986251662,2,1,1,2,0,1977,0,0,1,0,144000,13,6,6,898.7709876199045,0.012482930383609784
73.10658443541979,4,2,1,4,1,2006,1,0,1,0,365000,10,6,4,4992.710339551293,0.054714633858096356
153.60869794594095,1,1,1,3,0,2015,0,1,0,0,400000,12,4,5,2604.019208214178,0.006510048020535446
159.2592541155188,1,1,1,3,0,1963,0,1,1,0,354000,0,1,1,2222.7907694659043,0.006279069970242667
20.0,4,3,1,5,1,2015,0,1,0,0,275000,4,3,6,13750.0,0.2
107.5727315243612,3,2,1,2,0,1972,1,0,0,0,230000,12,6,6,2138.0883123518493,0.02788810842198064
169.54796575622433,6,5,2,4,0,1971,1,0,0,0,402000,1,0,0,2371.0104583501443,0.03538821579627081
89.41992103985679,2,1,1,4,0,2011,1,1,1,0,918000,3,1,7,10266.168761106639,0.02236638074315172
191.7683258101406,2,1,1,5,0,2010,0,0,1,0,1316000,1,7,5,6862.447145223034,0.010429250980582118
34.428213648262286,4,2,1,5,0,1966,0,0,0,0,146000,11,5,6,4240.7079696790815,0.11618377999120771
62.345783413010885,4,3,2,2,0,1974,1,0,1,0,335000,6,1,6,5373.258328968069,0.06415830840558888
106.4816651619415,3,2,1,5,1,1968,1,0,0,0,322000,2,3,2,3023.9947836117112,0.02817386444358737
20.0,4,3,1,0,0,1992,1,1,0,0,290000,8,6,7,14500.0,0.2
171.06915695416023,5,3,2,2,0,2004,0,1,1,0,662000,0,2,7,3869.7799871509847,0.029227945522288405
156.53297013736642,6,4,2,3,1,2010,0,0,1,0,499000,14,0,2,3187.826817328641,0.038330582973891476
126.58478442855036,6,6,3,4,1,2023,1,0,0,0,1453000,14,3,5,11478.472760840641,0.0473990616414617
168.25886417529452,2,1,1,0,0,2020,1,0,0,0,1230000,3,2,4,7310.164644393226,0.011886446576249148
219.86402511423245,2,1,1,0,0,1979,1,1,1,0,629000,14,4,0,2860.8591135962197,0.009096531362786072
116.8127357248017,2,1,1,5,0,2018,0,1,1,0,123000,7,0,6,1052.9673775449864,0.017121420773089212
57.09900443668314,4,2,1,2,0,2001,1,1,0,0,465000,7,3,5,8143.749695594722,0.07005376082232019
20.0,1,1,1,4,1,1968,0,0,1,0,323000,1,6,2,16150.0,0.05
207.6597401032793,2,1,1,4,1,1989,1,1,1,0,1292000,11,7,3,6221.716348857152,0.009631139858912001
117.76967339084992,5,3,1,2,0,1969,1,1,1,0,438000,14,5,0,3719.1238405355916,0.04245575160428757
116.2827335120738,3,2,1,5,1,1977,0,0,1,0,408000,10,1,2,3508.6894474976957,0.025799187113953643
172.38801821206897,4,3,1,5,1,1975,0,0,1,0,652000,9,7,4,3782.1654124355678,0.023203468787948267
121.71359071001112,1,1,1,2,0,1996,1,1,1,0,236000,7,4,7,1938.9782079659626,0.008216009355787977
135.13138157649072,4,3,2,5,1,1972,1,1,0,0,263000,9,0,3,1946.2540598027529,0.029600822202323237
20.0,2,1,1,0,0,1964,0,0,0,0,185000,5,3,5,9250.0,0.1
117.13647945889488,4,2,1,1,0,2013,1,0,0,1,205000,2,4,3,1750.095281563741,0.03414820061587787
126.20209038860108,6,4,2,5,0,1982,1,0,1,0,1387000,11,3,4,10990.309239166752,0.047542794113194314
25.42880540750467,2,1,1,0,0,1961,0,0,1,1,257000,3,6,6,10106.64857752826,0.07865096169282693
104.72504739597538,5,3,1,4,1,2009,0,1,0,0,525000,10,7,4,5013.127356389967,0.047744070060856826
155.81392808104636,3,1,1,3,0,2018,1,1,0,0,741000,3,0,2,4755.672417260222,0.019253734482834906
90.18100820047964,1,1,1,0,0,1991,1,1,1,0,225000,0,5,1,2494.9820864699905,0.011088809273199957
148.3522662742617,6,5,3,3,0,2005,0,0,1,1,969000,10,7,5,6531.750571363642,0.0404442759836758
146.52850124812622,1,1,1,4,0,2007,0,0,1,0,816000,12,3,7,5568.88245665063,0.0068246108537385166
111.28339593290654,7,6,3,0,0,2021,0,0,1,0,647000,12,4,5,5813.985047599377,0.06290246573909682
89.92491065891136,4,3,1,3,0,2004,1,0,0,0,316000,6,5,6,3514.04296856741,0.04448155656414443
173.93595254015077,4,2,1,0,0,1999,1,0,1,0,548000,0,7,3,3150.58498255846,0.022996970675609196
107.14737955934676,3,1,1,5,1,1966,1,1,1,0,788000,11,1,3,7354.356245021772,0.027998818191707252
102.36575505022093,2,1,1,2,0,2007,0,0,1,0,837000,6,3,1,8176.562558341561,0.019537783890899788
24.132555699485053,1,1,1,0,0,1993,1,0,1,0,187000,2,1,5,7748.8684716468,0.041437799313619246
166.79344146099214,4,3,1,2,0,2011,0,1,1,0,1169000,6,3,2,7008.668864677111,0.023981758305139815
20.0,3,2,1,5,1,2026,0,1,0,0,407000,12,2,5,20350.0,0.15
152.8858512986975,3,1,1,2,0,1983,0,1,0,1,375000,12,6,6,2452.8103602428955,0.019622482881943164
163.6466433787729,7,6,3,2,0,1978,0,0,0,0,283000,9,0,2,1729.335806448376,0.04277509061886442
108.7096625461979,5,3,1,2,0,1987,0,1,0,0,283000,13,1,4,2603.2644511221315,0.04599407157459596
81.25185879680076,5,4,2,5,0,1972,0,0,0,0,637000,14,7,7,7839.820644510369,0.06153705372457118
172.36382042797314,4,2,1,5,0,1980,1,1,0,0,434000,0,6,7,2517.9298005950072,0.02320672627276504
112.20894722130916,3,1,1,5,1,1988,0,1,1,0,258000,0,5,2,2299.281887844005,0.026735835905162843
81.55291875530388,4,2,1,2,0,1974,0,0,0,0,106000,2,3,6,1299.7695437247141,0.04904790731036657
171.0817606913804,5,3,1,1,0,2023,0,0,1,0,261000,10,0,0,1525.5863567526983,0.029225792274955906
64.15670140335274,6,5,3,3,1,1963,1,1,0,0,412000,4,0,5,6421.776540688382,0.09352101758284051
53.2507546112267,4,3,1,0,0,2021,0,1,1,0,400000,6,2,6,7511.630641111501,0.07511630641111501
200.3286929037345,6,4,3,4,0,2016,0,0,1,0,459000,10,0,5,2291.2344374980116,0.029950776960758322
132.09010357778743,3,1,1,2,0,1986,1,1,1,0,617000,12,7,0,4671.0539494478535,0.022711769608336402
121.74312076645828,2,1,1,5,1,1996,1,0,0,1,617000,3,0,1,5068.048166627836,0.016428032955033502
142.693007847768,6,5,3,0,0,2015,0,0,1,0,394000,9,4,7,2761.1724354450416,0.04204831119967068
143.60441753153162,4,2,1,2,0,1962,1,1,0,0,581000,6,5,2,4045.836541709646,0.027854296328465724
103.20822502066822,4,2,1,0,0,2006,0,1,0,0,916000,11,6,7,8875.261635558252,0.038756601028638656
96.53267667866444,1,1,1,5,1,1961,1,1,1,0,342000,8,5,2,3542.841779249953,0.01035918648903495
219.07621335413347,2,1,1,1,0,1962,1,0,1,0,294000,13,6,0,1341.9987295688434,0.009129243058291452
47.546724603950494,2,1,1,0,0,2014,0,0,1,0,106000,0,0,1,2229.385954194473,0.042063885928197604
172.35341581816752,1,1,1,1,0,1981,0,1,0,0,372000,14,7,6,2158.3558308612764,0.005802031803390528
218.377037309793,3,2,1,1,0,2009,0,1,0,1,833000,4,1,0,3814.5036230081896,0.013737708126079915
148.37567306448068,4,3,1,1,0,1999,0,1,0,0,759000,14,6,5,5115.3938130420875,0.02695859717018228
110.79565664920403,2,1,1,2,0,2008,0,0,0,0,402000,12,6,3,3628.3010738660396,0.01805124912371164
153.58712410959365,1,1,1,2,0,1966,1,1,0,0,794000,11,7,4,5169.704196254324,0.006510962463796378
183.0054766197744,3,1,1,5,0,1986,1,0,1,1,597000,8,6,0,3262.1974545623625,0.016392952032976697
75.16667528333092,1,1,1,1,0,1990,1,1,0,1,178000,7,7,6,2368.070681975122,0.01330376787626473
114.03395476668008,2,1,1,1,0,2008,0,1,1,0,633000,6,4,5,5550.978226574302,0.01753863578696462
151.58518538672857,3,2,1,4,0,1965,0,0,0,0,276000,5,6,5,1820.7584025830804,0.019790852201990002
190.6774702336961,2,1,1,0,0,2002,0,0,1,0,496000,10,5,7,2601.251209133925,0.0104889161658626
145.53892633249058,1,1,1,5,1,2013,1,1,0,0,574000,9,6,7,3943.9620345189974,0.0068710139974198555
80.014336687101,3,1,1,3,0,1973,0,0,0,0,208000,2,1,7,2599.534141155124,0.03749328088204506
133.61335494012866,3,1,1,4,1,2019,1,0,0,0,151000,7,4,6,1130.1265511045822,0.022452845386183754
49.890200712197824,4,3,2,3,0,1980,1,1,1,0,191000,6,4,6,3828.40712752037,0.0801760654978088
115.23294544016586,6,3,1,4,1,1981,0,1,0,1,572000,14,4,2,4963.858190164966,0.05206844255417797
137.42853721475365,2,1,1,2,0,2007,1,1,0,0,344000,5,7,4,2503.119126287767,0.014553018176091668
233.52472801306104,3,2,1,5,0,2004,1,0,0,0,527000,10,1,0,2256.720324583891,0.012846605263285907
180.77163850639408,1,1,1,4,0,1999,1,0,1,0,763000,1,1,3,4220.794845387275,0.005531841212827359
121.77491037029708,4,2,1,4,0,2002,0,1,0,0,530000,6,5,2,4352.292261093512,0.0328474887629699
80.37648208210513,2,1,1,3,0,2021,1,0,1,0,190000,7,0,4,2363.8755401849226,0.024882900422999184
169.26998557250246,1,1,1,1,0,2012,0,1,0,0,867000,12,3,7,5121.994883308138,0.005907721895395777
115.08318289037506,3,2,1,2,0,1968,0,1,0,0,611000,8,3,7,5309.203175080942,0.02606810069597844
167.2104323292998,2,1,1,2,0,1999,0,1,1,0,532000,1,0,2,3181.619666841679,0.011960976191134133
187.45675525567148,5,4,2,1,0,1964,0,1,1,0,294000,2,1,3,1568.3617248096214,0.026672818449143224
179.19095292553882,3,2,1,5,0,1980,1,1,1,0,487000,0,1,7,2717.7711377112237,0.016741916659412055
62.29183076102293,4,3,2,2,0,1960,1,0,1,1,422000,8,1,3,6774.564093628352,0.06421387766472372
99.45423621048016,2,1,1,0,0,1977,0,1,1,0,307000,5,2,7,3086.846892577607,0.020109751743176592
96.1388058983319,3,2,1,2,0,2019,0,0,1,0,232000,9,5,3,2413.1774659791718,0.031204881025592737
33.26798322342377,1,1,1,5,1,1999,1,0,1,0,249000,14,0,7,7484.673727521924,0.030058930632618167
194.18719551018532,2,1,1,3,1,1972,1,1,0,0,480000,14,7,6,2471.8416615416,0.010299340256423333
179.46132306278926,4,2,1,1,0,1998,0,1,0,0,551000,8,6,2,3070.2994416641973,0.02228892516634626
176.9251819796848,1,1,1,0,0,1985,0,0,1,0,549000,10,6,4,3103.006558235663,0.005652106663452937
112.94064372206,4,2,1,4,1,1972,1,1,1,0,358000,13,7,7,3169.8066187847844,0.035416833729438935
67.37264040649448,4,3,1,4,0,1978,1,0,0,0,274000,11,6,6,4066.932783794939,0.05937128151525459
63.65591769339174,5,3,1,5,0,1962,0,0,1,0,285000,13,3,7,4477.195684661168,0.07854729271335383
102.97439776444116,3,1,1,5,1,2003,0,0,0,1,244000,4,0,6,2369.5210197602864,0.02913345516098713
105.52629718235004,1,1,1,3,1,1967,0,1,1,0,509000,12,7,4,4823.442247011142,0.009476310897860789
83.4071345792057,7,6,3,0,0,1980,0,0,0,0,295000,2,7,7,3536.8676970896286,0.08392567416822848
76.97463744498921,2,1,1,5,1,1985,0,0,0,0,748000,3,2,2,9717.48649721886,0.02598258421716273
28.57970595790185,1,1,1,3,1,1973,0,1,1,0,189000,0,1,2,6613.08413313974,0.034989863138305495
20.0,1,1,1,4,1,2026,0,0,1,1,582000,1,7,4,29100.0,0.05
82.89315787326191,3,1,1,0,0,1960,1,0,0,0,280000,1,0,2,3377.842118502727,0.03619116555538636
121.51370772476524,1,1,1,5,1,1973,1,1,1,1,291000,8,0,0,2394.791546144982,0.00822952421355664
176.0838159657185,2,1,1,4,0,2017,0,1,1,0,1026000,6,6,1,5826.7705886141775,0.011358227268253758
101.43352324838366,3,1,1,2,0,1984,1,1,1,0,610000,1,6,2,6013.79090920733,0.02957602086495408
135.5376715863859,5,4,2,1,0,2016,1,0,1,0,697000,10,2,7,5142.481731034918,0.03689011284817015
108.3051099773203,3,2,1,5,0,2023,0,0,0,0,355000,6,1,6,3277.7770141624806,0.027699524063344905
179.33456913015235,3,2,1,3,1,1997,1,1,1,0,1038000,10,1,5,5788.064203319717,0.016728509258149473
179.2617349942582,1,1,1,5,0,2023,0,0,0,0,571000,1,0,7,3185.2865867793216,0.005578435353378847
189.11929201852675,1,1,1,0,0,2021,1,0,1,0,295000,9,0,0,1559.8620154050748,0.005287667848830762
129.79936210283182,2,1,1,1,0,1974,0,1,1,0,608000,8,2,4,4684.15244998138,0.015408396217044014
95.59762996746062,3,1,1,1,0,1978,0,0,1,0,972000,11,7,5,10167.616083482906,0.03138153112186082
128.26200250324626,3,2,1,3,0,1996,1,1,1,0,498000,8,7,0,3882.6775684201234,0.023389623906145324
92.89015890754612,5,4,2,4,0,2025,1,1,1,0,326000,8,1,6,3509.52139423584,0.05382701524901595
212.39155144338127,3,1,1,5,1,2024,1,1,0,0,644000,8,1,1,3032.135674057994,0.014124855624493761
103.6038446302211,1,1,1,0,0,2002,1,0,1,1,349000,14,7,6,3368.6008588352825,0.009652151457980753
160.50136192530582,2,1,1,2,0,1984,1,0,0,0,332000,0,3,3,2068.5182731004256,0.012460953452412203
120.67868296921024,5,4,2,4,0,1978,1,1,1,0,511000,4,0,1,4234.384958695445,0.04143233814770494
113.9240160899881,5,4,2,3,1,1961,0,1,1,0,336000,7,6,3,2949.3342276012727,0.04388890219644751
142.20725855436288,4,3,2,0,0,2019,1,1,1,0,1212000,6,3,4,8522.771708848304,0.02812795943514292
205.69629002134968,3,1,1,0,0,1992,1,0,0,0,171000,2,0,0,831.3227233327909,0.014584609181277033
186.46191247016145,3,1,1,1,0,2017,0,1,1,1,501000,13,3,1,2686.875798724699,0.016089076639070055
151.30068021978357,5,3,1,3,1,1984,1,0,1,0,824000,10,2,4,5446.10902477791,0.03304677806297276
78.8832264323638,1,1,1,2,0,2007,0,1,1,0,541000,12,7,4,6858.238746913645,0.012676966260468844
156.05597604379264,3,1,1,4,1,2007,1,0,0,0,727000,10,2,7,4658.584813156968,0.019223871306012247
158.34041926967598,1,1,1,5,0,1968,1,0,0,0,482000,10,3,1,3044.074293999982,0.006315506834024858
129.5562116918196,1,1,1,5,0,2016,0,1,0,0,427000,4,5,0,3295.8666699495775,0.007718657306673483
212.83658020940732,3,1,1,0,0,1989,1,1,1,0,282000,7,6,6,1324.960209953306,0.014095321382481981
97.02722923074084,2,1,1,1,0,1974,1,0,1,0,311000,0,2,3,3205.2857993131975,0.020612770413589693
26.559134356423183,3,1,1,3,0,1975,0,0,1,0,462000,4,6,5,17395.1452558644,0.11295548867444417
187.71437616725,5,3,2,0,0,1992,0,1,0,0,1303000,3,7,4,6941.3969595970175,0.02663621243130091
145.43348833229336,4,3,1,3,0,1991,1,0,1,0,579000,7,1,7,3981.2013494242346,0.027503981688595747
66.74794980036933,3,1,1,2,0,1985,1,1,0,0,76000,2,0,0,1138.6117510320817,0.0449452006986348
87.8611808550026,2,1,1,0,0,1996,0,0,0,0,111000,13,4,0,1263.35656907666,0.02276318142480468
