surface_area_m2,rooms,bedrooms,bathrooms,floor_level,has_elevator,year_built,has_parking,has_terrace,has_garden,has_pool,city_encoded,neighborhood_encoded,building_type_encoded,rooms_per_surface
127.1524384939476,4,3,1,2,0,2022,1,0,0,0,10,5,4,0.03145830349286143
109.0484092823761,5,3,1,3,1,2005,1,0,0,0,13,0,2,0.04585119611467892
141.4670411400867,4,2,1,5,1,1969,0,0,1,0,6,6,6,0.028275137217573024
216.99941957381677,2,1,1,1,0,2002,0,1,1,0,14,7,5,0.009216614514121589
87.27990524157426,2,1,1,2,0,2022,1,1,1,0,0,0,0,0.022914781981767492
147.41598137772493,4,2,1,4,1,1985,0,1,0,0,9,4,7,0.027134100133626448
157.63411576430286,1,1,1,2,0,1979,0,0,1,0,14,5,5,0.006343804417916846
156.13417206029806,4,3,1,4,1,2003,0,1,0,0,12,1,5,0.02561899132788961
87.96341261177784,8,7,4,2,0,2010,1,0,0,0,9,3,7,0.0909469035189392
101.53066339681578,3,1,1,2,0,2023,1,0,0,0,2,4,2,0.02954772380709261
145.76471608122336,2,2,1,1,0,1976,1,0,0,0,8,6,3,0.013720741574288495
108.02490389891253,5,4,2,5,0,1973,0,0,0,0,11,7,0,0.04628562321776187
72.60926224357766,4,3,1,1,0,1969,0,1,0,0,3,2,7,0.05508939047722941
111.18223317906586,3,2,1,1,0,1963,1,1,1,0,2,3,3,0.026982728393018643
137.78344742816148,3,2,1,4,1,1967,1,1,0,0,10,6,6,0.021773297562206532
195.4023795709577,3,3,1,3,0,2012,1,0,1,0,2,4,2,0.015352934834197304
147.65745781896047,2,1,1,1,0,2013,0,0,1,0,5,1,5,0.013544862748836943
34.89356467308059,4,2,1,1,0,1960,1,0,1,0,7,4,6,0.11463431831846886
20.0,3,2,1,2,0,1983,0,1,1,0,14,5,4,0.15
138.8546046871238,3,1,1,3,1,2016,1,0,0,0,1,0,3,0.021605333195537837
95.58630787742275,4,3,1,1,0,2011,0,0,1,0,13,2,0,0.04184699763829658
86.29047198308866,5,3,1,2,0,1994,1,0,0,0,14,3,0,0.05794382491012342
204.22898730084492,6,4,2,3,0,1989,0,0,1,0,4,1,6,0.029378787405734626
49.42169224080215,4,4,2,2,0,2001,0,1,0,0,13,7,5,0.08093611972067667
62.88301601166488,5,3,1,3,1,2024,1,0,1,0,11,3,5,0.07951272564713648
118.47986167347509,4,4,2,1,0,2017,0,0,1,0,9,3,2,0.03376101173230445
138.06107982004403,3,2,1,4,1,1961,0,1,0,1,1,3,4,0.02172951279180458
103.90434294349548,3,1,1,4,1,1974,1,0,1,0,10,7,5,0.028872710370070272
51.43165659088088,3,1,1,1,0,2009,0,0,0,0,0,4,3,0.05832983416932981
105.70608519032623,1,1,1,3,1,2024,1,0,1,0,12,4,0,0.009460193310531528
148.15677275841298,1,1,1,4,1,1999,0,1,0,0,4,7,7,0.0067496070640700135
101.91837381914206,2,1,1,3,0,1984,0,0,1,0,1,4,0,0.01962354701173975
185.55837489013123,3,2,1,3,1,2013,0,0,1,0,0,4,2,0.016167419022592187
128.0890956300629,3,2,1,0,0,2012,1,0,0,0,10,2,2,0.023421197450440044
148.0446361340903,1,1,1,2,0,2013,0,1,0,0,0,0,0,0.006754719563728453
34.53451523544773,4,2,1,2,0,2002,1,0,0,1,5,4,5,0.11582615168416281
223.0411400567673,4,3,1,4,1,2000,0,1,1,0,6,0,6,0.01793391120123373
70.1022356488414,2,1,1,5,0,1994,0,1,0,0,3,1,7,0.028529760591637487
204.21742580624905,5,4,2,0,0,1961,0,1,1,0,2,3,5,0.024483708871855733
183.59462109693283,3,1,1,0,0,2014,0,0,1,0,0,4,1,0.01634034800189535
150.94431490115767,5,4,2,5,0,2023,0,1,1,0,10,2,4,0.033124798395183896
115.2587884359564,2,1,1,3,0,2008,1,0,0,0,10,3,4,0.017352255972318334
20.0,5,3,1,3,1,2012,1,1,1,0,7,1,5,0.25
125.61605827349062,5,3,1,3,0,2021,0,0,1,0,9,3,2,0.039803828178671445
169.31882529529685,2,1,1,4,0,2003,1,0,0,1,14,2,2,0.011812035646431773
111.2589818018062,1,1,1,2,0,2019,0,0,0,0,8,1,2,0.008988038392993506
66.69333642633447,3,2,1,4,0,1989,1,1,1,0,13,7,0,0.0449820051110147
113.36784278704376,1,1,1,4,1,2021,0,0,1,0,12,0,7,0.008820843507434941
123.2310515590266,1,1,1,3,0,1980,1,0,0,1,12,5,4,0.00811483783793737
148.55897031096043,3,1,1,4,0,2024,1,0,1,0,4,3,3,0.020194001033532104
125.526765873697,2,1,1,3,0,2014,0,0,1,0,6,1,3,0.01593285691764231
107.09596450679746,3,2,1,2,0,2025,1,0,0,0,7,7,6,0.028012259974647204
103.9768725120178,3,1,1,0,0,1978,0,1,0,0,5,2,1,0.02885257007180376
103.6493157003256,3,1,1,0,0,2001,1,1,0,1,3,6,0,0.02894375114519522
77.86016988790692,4,3,1,0,0,1982,1,1,0,0,2,7,4,0.0513741493983212
20.0,2,1,1,1,0,1960,1,1,1,0,5,5,3,0.1
128.21473826852846,6,5,2,3,0,1986,0,1,1,0,9,7,5,0.04679649220539537
129.93972941694267,5,4,2,2,0,1997,1,1,1,0,6,7,1,0.038479378265875136
169.88160384601224,3,2,1,0,0,2023,0,1,1,0,13,2,4,0.01765935764721956
81.89523575271743,3,1,1,1,0,1971,0,1,0,0,2,7,0,0.0366321675788137
69.67047917951146,2,1,1,3,0,1976,0,1,1,0,8,1,4,0.028706563002772564
172.0253988674552,3,1,1,5,1,2010,0,1,1,0,0,7,0,0.017439285243637113
200.32736931441676,2,1,1,2,0,1991,0,1,0,0,9,2,6,0.00998365828316235
142.1286176780284,1,1,1,0,0,1969,0,1,1,0,8,1,2,0.007035880713800747
165.4598175849761,2,1,1,2,0,1963,1,0,1,0,13,3,2,0.012087526924613278
20.0,5,3,1,4,0,1999,0,0,1,0,4,6,7,0.25
125.08426977236488,3,2,1,0,0,1961,1,0,0,0,8,6,0,0.023983831104099358
155.42801574283226,3,1,1,2,0,2026,1,1,0,0,9,1,3,0.01930153959479051
177.01567075013045,7,4,2,2,0,2004,0,1,0,0,5,4,4,0.03954452151234097
104.13247538787326,4,3,2,2,0,1993,1,0,0,0,8,2,3,0.03841260841155246
21.7035502926511,3,2,1,1,0,2016,1,1,0,0,9,6,2,0.13822623301478057
36.35530493442128,4,3,1,5,0,1961,0,0,1,0,5,4,7,0.11002520834896895
71.6738299536468,6,4,2,3,0,2008,0,0,1,0,10,2,0,0.08371256292401766
89.12718486416355,4,2,1,2,0,2001,0,1,1,0,10,3,1,0.044879685205992954
169.72236877544535,4,1,1,4,0,2018,0,0,1,0,7,6,1,0.0235679010896453
138.05998718756993,4,3,1,4,1,1997,1,0,1,0,7,2,1,0.028972913017625827
127.2918235107692,4,3,2,0,0,1978,1,1,0,0,8,3,4,0.031423856534364046
57.947893939818,5,3,2,2,0,2017,0,0,0,0,3,2,3,0.08628441277249468
158.16670754669383,4,3,2,3,0,1994,0,1,0,0,4,3,3,0.025289772177998483
116.4176557094176,5,3,1,1,0,1968,1,0,1,0,0,2,5,0.04294881192660475
193.99932065903283,3,2,1,2,0,2008,0,1,1,0,7,2,5,0.015463971676852964
103.24502606003828,5,4,2,5,0,1964,1,0,0,0,10,7,2,0.04842848310283187
84.49959441649891,3,1,1,5,1,2025,0,1,0,0,12,6,1,0.035503128987968695
206.44399436983431,1,1,1,5,0,2023,0,1,1,0,12,0,4,0.004843928751972067
147.5942985911077,4,2,1,5,1,1968,1,1,1,1,2,3,7,0.02710131785700964
194.83552037229907,2,1,1,5,0,1987,0,0,1,0,2,7,6,0.010265068690649038
30.97714239967435,4,2,1,1,0,1964,0,0,0,1,7,0,7,0.12912746916391005
62.17920916280716,4,3,1,0,0,2011,0,1,0,1,1,1,4,0.06433018454008614
213.36121021561576,5,4,2,3,0,1961,1,1,0,0,10,0,4,0.023434437754393904
223.04797182312564,3,2,1,5,0,1962,0,0,0,0,6,3,1,0.013450021425789802
84.97110867426801,4,2,1,1,0,2024,1,0,0,1,12,5,7,0.0470748241656323
201.1087459434927,1,1,1,0,0,1970,1,1,1,0,12,2,5,0.004972434168929575
79.74141241285619,5,2,1,2,0,1969,1,1,0,0,12,3,1,0.06270267667335526
67.81927949321816,4,2,1,0,0,1966,0,0,0,0,5,3,5,0.05898027861531609
154.52363430607565,3,2,1,4,1,1987,0,1,0,0,7,7,0,0.019414505835771975
90.4662719057574,2,1,1,5,0,2010,0,1,0,1,14,3,6,0.022107686741899633
204.3151787101432,2,1,1,3,1,1995,1,1,0,0,2,6,6,0.009788797937706576
173.7166502385122,4,4,2,4,1,2006,0,1,0,0,7,2,4,0.023026002369421802
117.34465991515448,2,1,1,4,0,2008,0,0,1,0,0,5,6,0.01704380924914769
102.7265676429964,2,1,1,2,0,2000,0,1,1,0,14,5,0,0.01946916017821758
134.22458929472583,3,1,1,3,0,1973,1,1,1,0,9,5,7,0.02235059921407322
81.328125406617,3,1,1,0,0,1977,0,0,0,0,7,6,7,0.03688760788473694
97.59830702831444,1,1,1,1,0,1963,1,0,0,0,13,4,1,0.010246079368055924
115.27588429277564,4,3,2,4,1,2011,0,1,1,0,12,3,1,0.03469936513209364
124.88991567013554,3,1,1,5,0,1992,0,1,0,0,3,3,2,0.02402115482184907
125.61905948983475,2,1,1,5,0,1961,1,0,1,0,7,2,5,0.015921150883651078
143.74118724948127,1,1,1,0,0,1994,0,0,1,0,2,0,1,0.006956948242429442
163.83947772769764,2,1,1,1,0,2003,1,0,1,0,9,2,5,0.012207070162442863
81.52188094174379,4,3,1,2,0,2014,0,1,1,0,11,0,6,0.049066581312794205
127.90446126615922,3,2,1,3,0,2001,0,1,0,0,4,0,1,0.02345500673160441
206.49426993417225,1,1,1,5,1,2011,1,0,1,0,3,1,0,0.004842749391151567
163.16094895087116,1,1,1,0,0,2016,1,1,0,0,1,6,1,0.006128917528550944
150.70646397252216,2,1,1,1,0,1986,1,0,0,0,4,1,3,0.013270830907190907
20.0,4,2,1,1,0,1975,1,1,1,0,14,3,5,0.2
95.48892039923552,1,1,1,1,0,2008,1,1,1,0,11,2,3,0.01047241916464275
150.7587219094336,3,1,1,1,0,1989,0,0,0,0,11,7,6,0.019899346200362537
20.0,1,1,1,1,0,2005,1,0,1,0,12,7,0,0.05
100.46340427959058,3,3,1,1,0,1988,0,1,0,0,9,4,5,0.029861619975080404
107.56920731166612,4,3,1,5,0,1973,1,1,0,0,12,6,1,0.0371853628000677
166.6873104418996,1,1,1,1,0,2011,0,1,1,0,6,5,1,0.005999256916131953
103.82453902081818,3,1,1,0,0,2023,0,1,1,0,14,5,7,0.02889490315385326
204.69685335487463,4,2,1,4,0,1996,0,1,0,0,6,0,3,0.019541091787402137
50.9585819361523,2,1,1,5,1,2017,1,0,0,0,5,7,4,0.0392475599596917
170.83148374431545,3,2,1,1,0,1961,0,0,1,0,11,6,4,0.017561165742083693
167.56531221497417,4,2,1,0,0,1984,0,1,0,0,5,5,2,0.023871289034261993
75.71688691718843,3,2,1,3,1,2003,0,1,0,0,12,6,4,0.039621280300140976
131.89490944010709,2,1,1,3,1,1962,0,1,1,0,2,1,2,0.015163587499244551
150.49257718998075,4,3,1,0,0,2025,0,1,0,0,2,2,0,0.02657938401141492
86.04784087207052,1,1,1,0,0,1970,0,1,0,0,14,1,5,0.011621442093901287
106.32495091000176,3,2,1,5,1,2020,0,1,1,1,10,3,1,0.028215390407650746
79.35604845503033,4,2,1,0,0,2000,1,0,1,0,11,3,0,0.050405735641773156
186.06558573262615,2,1,1,3,1,1994,0,1,0,0,12,6,3,0.010748897987368682
143.73167270070869,5,4,2,4,0,1990,1,1,1,0,10,0,4,0.03478704384392339
105.7452871478993,3,1,1,0,0,1998,1,0,1,0,10,3,4,0.028370058665631956
149.2341640958961,2,1,1,4,1,2009,0,1,0,0,10,7,7,0.01340175697781122
134.41145651726475,2,1,1,3,1,1977,1,1,1,0,2,0,7,0.014879684007762434
70.27857391001038,3,1,1,4,0,1988,1,1,1,0,14,6,6,0.042687263458723715
71.2596712038579,4,3,1,4,0,1978,1,1,1,0,0,2,5,0.05613273163381429
20.0,2,1,1,0,0,1977,1,1,1,0,8,6,6,0.1
20.0,1,1,1,3,0,1984,1,1,1,0,4,6,4,0.05
130.98225801415228,3,1,1,2,0,1966,1,0,1,0,1,4,3,0.022903865343929696
211.67422885884903,2,1,1,0,0,1976,1,0,0,0,3,1,0,0.009448481332763764
30.413529008306934,3,1,1,4,0,2012,0,1,0,0,11,2,0,0.09864031231563432
39.83270451706282,5,3,1,1,0,1973,1,1,1,0,10,2,3,0.12552499411276954
102.92116838908213,4,2,1,1,0,1988,1,0,0,0,10,7,2,0.03886469676362827
32.979110438150386,2,1,1,2,0,1984,1,0,1,0,3,0,2,0.06064444957515867
124.22525728464312,4,3,1,3,1,2023,1,0,0,0,0,0,7,0.03219957106496156
207.37774538116315,3,1,1,3,0,2008,1,0,0,0,8,4,4,0.01446635459598598
91.20790641505296,4,3,2,4,1,1996,0,1,1,0,9,1,6,0.04385584712138332
123.78474700025468,4,2,1,1,0,1987,1,0,0,0,12,7,2,0.03231415902955936
91.90789503241504,4,1,1,2,0,1968,0,1,1,0,13,4,3,0.04352183235824559
71.12626815306321,4,2,1,4,0,1984,1,0,0,0,0,0,2,0.05623801309794617
115.86767659866796,6,5,3,0,0,1968,0,0,1,1,8,1,5,0.05178320801911184
127.54554818125348,3,2,1,4,1,1971,0,1,0,0,14,2,3,0.0235210091044239
180.88167948663605,2,1,1,5,0,1987,1,1,1,0,2,0,2,0.011056951735942747
168.3913012012602,4,3,1,1,0,2024,0,0,1,0,12,6,0,0.02375419615778861
98.76388919306396,4,3,1,4,0,1982,1,0,1,0,2,3,5,0.04050063269765316
151.7983875355869,2,1,1,3,0,2012,0,1,1,0,12,7,0,0.01317537051921009
180.4466069851285,2,1,1,1,0,2022,0,0,1,0,9,6,4,0.011083611010567962
97.75261847689151,2,1,1,1,0,2012,1,0,1,0,6,7,1,0.020459809989364072
122.4369577014384,1,1,1,2,0,1979,1,0,0,0,7,6,2,0.008167468538694767
184.63726447591037,5,4,2,4,0,2007,1,1,0,0,12,4,2,0.027080123907773503
152.64119377598928,4,2,1,1,0,1986,0,0,0,0,4,6,4,0.026205245786207986
20.0,5,4,2,2,0,1969,0,0,1,0,4,5,1,0.25
110.80653500916895,3,2,1,3,0,1999,1,1,0,0,7,0,7,0.027074215430992025
184.16895825233257,6,5,2,0,0,2019,1,1,1,0,9,3,1,0.03257878014263029
100.7163684511076,4,3,2,0,0,1986,1,1,0,0,12,3,1,0.039715490754035535
153.4904049004669,5,4,2,2,0,1968,0,0,1,0,4,6,0,0.0325753261465583
170.50812267635774,1,1,1,2,0,1981,1,0,0,0,1,7,1,0.005864823237178587
140.7316447620669,3,3,2,5,0,1992,0,0,1,0,7,3,6,0.021317167187749845
60.10167853913692,4,3,1,1,0,1980,0,0,0,0,8,1,7,0.06655388164234524
123.46849013290348,3,3,1,1,0,2005,0,0,1,0,4,3,6,0.024297697305367155
58.54737762036902,5,4,2,0,0,2008,1,1,1,0,12,1,4,0.08540092149678907
132.18815107565263,2,1,1,3,1,1989,0,0,0,0,7,1,4,0.015129949119686072
156.64145409108724,1,1,1,5,1,2011,0,0,1,0,4,6,0,0.006384006110020522
83.49688903734254,4,2,1,3,0,2014,1,0,0,0,0,7,6,0.04790597645154263
228.6474874680432,4,3,1,0,0,1974,0,1,0,0,2,6,1,0.01749417867781756
169.43272396832592,4,2,1,2,0,1987,1,1,1,0,13,0,2,0.023608190356118972
229.2547447518056,2,1,1,1,0,1996,0,1,0,0,2,4,2,0.0087239197695351
73.59935161558631,4,3,1,3,0,1986,1,1,1,0,3,2,3,0.05434830487219822
141.45890599374994,4,2,1,0,0,1979,0,1,0,0,5,1,4,0.0282767632896633
225.13012174481355,3,1,1,3,1,1990,0,0,0,0,0,5,4,0.013325626871914187
91.43151203561328,2,1,1,3,0,2007,0,1,1,0,4,2,5,0.021874296459419643
163.20903524208913,2,1,1,4,0,2021,0,1,0,0,3,0,7,0.012254223530170286
150.47630226043006,1,1,1,0,0,2015,1,1,1,0,1,7,3,0.006645564683462883
124.26943050674792,6,6,3,2,0,2023,0,1,1,0,13,5,5,0.04828218794866204
64.91529737214596,4,2,1,3,0,2013,1,1,1,0,12,2,0,0.06161875801121003
84.71132584523174,1,1,1,3,0,2003,0,0,0,0,1,1,7,0.011804796938570032
214.80187475769696,3,1,1,2,0,2021,0,0,1,0,9,5,5,0.01396635854963599
46.21045510751513,3,2,1,5,0,1976,1,1,1,0,12,2,3,0.06492037338779888
162.1931916089181,4,2,1,2,0,2023,0,0,0,0,7,6,4,0.02466194764601982
32.325432129031014,3,2,1,0,0,2014,1,0,1,0,5,3,4,0.09280618393669492
66.82683164388303,1,1,1,1,0,1966,1,0,1,0,2,7,5,0.014964049250890002
150.51868498626425,3,1,1,4,0,2016,1,0,0,0,11,6,2,0.019931080319189397
141.800288761129,4,3,1,4,1,1990,1,1,0,0,3,5,4,0.0282086872667674
97.46604917511335,2,1,1,4,0,1975,1,1,1,0,10,7,1,0.020519965843764528
132.61871047668035,4,2,1,4,0,1967,1,1,1,0,0,4,2,0.030161656568839578
146.7925167502467,2,1,1,2,0,2025,1,0,0,1,3,3,0,0.01362467273044175
136.02158964733826,3,1,1,0,0,1989,0,0,0,0,2,2,4,0.022055322304187653
78.12659919367336,1,1,1,3,0,2024,1,1,1,0,12,3,2,0.012799737993471746
141.9912903515541,1,1,1,1,0,1984,1,1,1,0,9,6,3,0.007042685488131807
132.80399393330103,5,3,1,3,0,1985,0,1,1,0,14,1,1,0.03764947010939431
57.12913897104866,3,2,1,3,0,1975,1,1,0,0,10,6,3,0.05251260659678961
110.30407290380622,6,5,2,0,0,1972,1,1,1,0,13,1,3,0.054395090245058036
70.66224054143818,2,1,1,2,0,2026,0,0,0,0,12,4,3,0.02830365955955144
151.0039999223168,2,1,1,0,0,1976,1,1,1,1,10,1,3,0.013244682266886236
153.14352150523155,3,2,1,2,0,2002,1,0,0,0,13,3,1,0.019589467256030918
160.54315577991747,2,1,1,5,1,2010,1,0,0,0,11,4,5,0.01245770951918825
99.69996680457538,1,1,1,1,0,1995,0,1,0,0,10,3,1,0.010030093610363253
167.89660276078422,6,5,2,4,0,1992,0,1,1,0,3,6,5,0.03573627995647227
230.61953187955044,4,3,1,4,0,2014,0,0,1,0,9,5,5,0.017344584681965047
77.87836849368368,4,3,2,2,0,2022,1,0,0,0,8,2,3,0.05136214429459215
163.86752533698487,3,2,1,1,0,2009,0,1,1,0,0,0,3,0.018307471195593266
93.0713163351688,2,1,1,4,1,2001,1,0,1,0,6,0,3,0.021488897748019292
150.59963159572442,1,1,1,4,0,1979,0,0,0,0,8,0,4,0.006640122485056533
140.87325449106476,5,3,2,3,0,1983,0,0,1,0,2,6,3,0.03549289762676092
53.206879791569335,4,3,2,0,0,2024,0,0,1,0,9,3,0,0.07517824791961965
201.68505086737756,1,1,1,2,0,1969,1,1,0,0,10,3,5,0.004958225687522929
101.67354087964634,5,3,1,1,0,2001,0,1,0,0,7,6,3,0.04917700275550187
188.16882567691695,2,1,1,2,0,2011,0,0,1,0,11,2,1,0.010628753157199217
100.74815987868897,1,1,1,4,0,1999,0,1,1,1,5,0,1,0.009925739598659685
104.36657771338211,4,3,1,5,0,2007,0,0,1,0,4,5,7,0.038326445952698046
110.11947609891588,1,1,1,4,0,1996,1,0,0,0,2,6,1,0.009081045746183358
129.42378805090516,2,1,1,3,0,1983,0,1,1,0,11,2,5,0.015453109742185547
182.45001039112515,4,2,1,2,0,2017,0,0,0,0,7,1,7,0.02192381349513242
179.8595478979468,4,3,1,2,0,1974,0,0,1,0,1,7,5,0.022239575528509723
39.52395084595104,2,1,1,3,0,2015,0,0,0,0,10,4,2,0.050602228704190545
110.82950063539786,1,1,1,1,0,1990,0,1,1,1,8,7,7,0.009022868408383044
102.64067524438688,4,2,1,5,0,2010,1,0,0,0,14,0,6,0.0389709049602024
203.74298364570325,3,1,1,3,0,2020,1,0,0,0,14,7,3,0.014724433432352297
140.3978454875324,4,3,1,3,0,2013,1,1,0,0,3,7,7,0.028490465691335752
74.75260835309669,1,1,1,0,0,1976,0,0,0,0,7,6,2,0.013377459623568762
128.73273403194838,2,1,1,2,0,2020,0,1,0,0,9,4,3,0.015536064040274697
146.21001042047345,1,1,1,4,1,1961,0,0,1,0,6,2,5,0.006839476976468174
122.66608342144028,2,1,1,2,0,1993,0,1,0,0,8,5,5,0.016304425349007504
161.070032349588,1,1,1,1,0,2003,0,1,0,0,11,2,7,0.006208479537829794
187.55078762435,1,1,1,5,1,2020,1,0,1,0,13,2,6,0.005331889098770005
46.176817918909904,4,2,1,0,0,1981,0,1,1,0,13,3,2,0.08662355225568623
25.361891120497404,3,1,1,0,0,1975,0,0,0,0,12,6,2,0.11828770913598825
149.62389920603582,3,1,1,1,0,2000,0,0,0,0,1,5,2,0.020050272823520832
116.99396430688016,1,1,1,2,0,2006,1,1,1,0,0,4,6,0.008547449485316673
181.4525153173808,3,3,2,1,0,1973,0,0,0,0,2,1,2,0.016533251108438278
69.87082051279754,3,2,1,0,0,1989,0,1,1,0,12,5,7,0.04293637856235737
89.13938766760192,3,1,1,5,1,1968,0,1,1,1,11,7,6,0.033655156025829
58.231254643655696,5,4,2,5,1,2003,0,0,1,0,1,3,2,0.08586454182719126
113.10443741442596,6,5,2,1,0,2007,1,0,0,1,10,6,4,0.05304831655733719
88.5672847462715,3,1,1,3,0,2017,1,0,1,0,4,3,2,0.033872552473460514
199.3663827055109,4,2,1,0,0,1974,0,0,0,1,9,2,4,0.020063563102855213
93.39137718782771,4,3,1,1,0,1975,1,0,0,0,6,4,6,0.04283050663184079
109.9548747228814,3,1,1,4,1,2018,0,0,0,1,13,1,0,0.02728391994953277
76.01012835460597,1,1,1,2,0,1989,1,0,0,0,6,7,3,0.013156141446502415
84.44445927234725,2,1,1,0,0,2005,1,0,0,0,5,0,6,0.023684206367521065
20.0,5,4,2,0,0,2013,1,1,0,0,9,3,1,0.25
223.02905762877293,2,1,1,4,0,1964,0,1,0,0,11,2,5,0.008967441378553268
59.04070861174026,3,1,1,5,0,2013,0,1,1,0,13,6,4,0.05081239826792067
163.93617066878875,6,4,2,2,0,2016,0,0,1,0,0,3,1,0.03659961054063049
39.78755220400737,1,1,1,2,0,1974,1,1,0,0,3,5,4,0.02513348885783632
160.08802821774884,5,4,2,1,0,2024,1,1,1,0,7,3,5,0.031232816442707947
111.97903090123262,7,5,2,3,0,1969,0,0,1,0,3,7,6,0.06251170369722271
203.49613907023195,5,3,1,3,1,2022,0,0,1,0,8,0,2,0.02457049073680148
150.03938578342186,1,1,1,5,1,2009,1,1,0,0,14,3,0,0.006664916646909467
94.2471988504936,4,3,1,0,0,1964,0,0,1,0,0,7,7,0.04244157968392554
118.53917970730072,4,2,1,1,0,1992,1,1,0,0,7,2,1,0.03374411742916459
107.39232670782124,6,5,2,2,0,2014,1,1,1,0,10,5,1,0.05586991346527021
50.359544590576505,2,1,1,3,1,1982,0,1,1,0,0,4,5,0.0397144179173981
121.2645349667338,2,1,1,4,0,1978,1,1,0,1,12,2,2,0.016492868261513187
179.30727370211494,5,3,1,0,0,2019,0,1,1,0,4,7,5,0.027885092984607823
145.08955838888204,2,1,1,5,1,2006,0,0,0,0,11,1,0,0.013784589478447655
112.645082390279,1,1,1,3,1,1998,0,0,1,0,4,0,6,0.008877440353191109
131.02917688686804,1,1,1,1,0,1968,0,1,1,0,0,5,7,0.007631887979143839
87.12097267574222,4,2,1,2,0,1983,0,0,0,0,5,7,5,0.04591316966682296
20.0,3,1,1,5,0,1989,1,0,1,0,12,5,4,0.15
150.6120007453457,4,3,2,1,0,1972,0,0,0,0,13,5,4,0.026558308635466488
163.24122192455056,3,2,1,3,1,1991,0,0,1,0,0,2,0,0.01837771100112561
59.36054634407801,4,3,1,2,0,1978,1,1,1,0,8,2,6,0.06738482454009712
74.92580287105693,5,3,1,2,0,2012,0,0,1,0,12,1,1,0.06673268498176413
35.913573233558296,3,1,1,2,0,2010,0,0,0,0,4,3,3,0.08353387674598599
176.3618278238038,2,2,1,4,1,2003,1,0,1,0,4,4,0,0.011340322476120636
154.6961616595629,4,2,1,5,1,2008,0,1,1,0,5,6,4,0.025857137999343055
223.5013191239138,5,2,1,4,0,2000,1,0,0,0,14,6,4,0.022371232615535017
112.55263525501395,4,3,1,0,0,2008,1,1,0,0,12,2,6,0.03553892799521821
26.150330227445693,5,3,1,4,1,1982,0,1,0,0,7,3,2,0.1912021743707207
60.9356596663587,3,2,1,0,0,2016,1,0,0,0,1,6,5,0.04923225606198265
82.74161148413248,3,2,1,0,0,1969,0,0,1,0,10,0,3,0.03625745191795444
105.58190593882168,4,3,1,1,0,1973,1,1,0,0,14,5,7,0.037885279342444886
161.3014395853391,7,5,2,2,0,1960,0,0,0,0,10,5,7,0.043397008842543765
142.52478618890174,3,2,1,1,0,1995,1,0,1,0,4,0,1,0.021048970359610383
206.10775489040972,2,1,1,1,0,2006,0,1,0,1,9,0,5,0.009703662053198468
126.79297120408285,3,1,1,1,0,2007,1,0,0,0,10,3,1,0.023660617552460964
155.8022874520247,3,1,1,4,1,1985,0,0,0,0,5,2,6,0.019255173008443618
136.917872096798,2,1,1,0,0,2008,1,0,1,0,12,5,0,0.014607296836939176
130.11402038106095,3,1,1,1,0,1988,1,1,1,0,5,0,3,0.023056700509399307
74.86557030889637,4,2,1,0,0,1976,0,0,0,0,2,1,3,0.05342909943109957
162.6600772525777,3,2,1,4,0,1983,1,1,0,0,6,0,6,0.01844337006763876
123.90600347980497,4,2,1,5,0,1976,0,0,0,1,4,4,7,0.03228253585510848
111.7879007483984,4,2,1,0,0,1991,0,1,0,0,10,1,5,0.035782047728070504
121.47178287840538,1,1,1,4,1,1976,1,0,0,0,10,2,6,0.008232364556639555
172.0925305159881,3,2,1,1,0,2004,0,0,0,0,7,3,0,0.017432482345428046
134.76162875203016,3,1,1,4,1,2002,1,1,1,0,8,3,2,0.022261529693442545
78.93906878956446,3,1,1,1,0,1961,1,1,0,0,0,3,1,0.03800399530931118
80.94955282259079,3,1,1,5,1,2026,1,1,1,0,0,2,1,0.0370601182513609
34.718202491880646,3,1,1,0,0,1990,1,0,1,0,2,0,0,0.08641000353349496
185.1172361697828,2,1,1,2,0,2012,1,1,0,0,4,5,0,0.010803964241156197
131.05879893647287,4,2,1,3,0,2018,0,0,1,0,2,1,5,0.03052065204671141
20.0,3,1,1,4,0,1960,1,0,0,1,7,2,4,0.15
63.60975646313897,2,1,1,4,0,2023,1,1,0,0,2,2,4,0.0314417176107092
146.5741191103295,1,1,1,3,1,1976,1,0,0,0,2,5,5,0.006822486848768155
57.07925847175396,1,1,1,3,0,2018,0,1,1,0,0,6,1,0.017519498794730425
123.64736893028912,5,3,2,5,1,1992,1,1,0,0,12,0,1,0.04043757698410016
142.7699085489107,2,1,1,0,0,1985,1,1,1,0,9,5,4,0.014008554185736077
217.9605180055902,2,1,1,2,0,2019,1,1,1,0,11,0,3,0.00917597378782475
95.88292123936316,3,1,1,3,1,1973,1,1,0,0,7,7,4,0.031288158112233226
50.04607859077623,1,1,1,0,0,1998,1,0,1,1,3,1,1,0.019981585533942425
57.38397200665893,6,5,2,1,0,2018,0,1,1,0,3,6,0,0.1045588130306447
121.3280052431701,3,2,1,0,0,1972,1,1,1,0,5,3,6,0.024726360529766303
130.58135480166757,2,1,1,0,0,2012,0,0,1,0,6,7,4,0.015316122298146499
100.07465410587432,4,3,2,4,1,1993,1,1,0,1,1,4,1,0.039970160633962186
124.09944069123596,1,1,1,4,0,1979,1,1,0,0,4,0,4,0.00805805404464342
